主题标签,科技关联层级,报告ID,发布日期,观察窗,报告名称,资料角色,本地原始资产,本地文本,官方落地页,本地状态
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-RM246-28723477,2016-03-01,W1,地域科学技術指標2016,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM246-28723477.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM246-28723477.txt,http://hdl.handle.net/11035/3127,官方仓储PDF代理全文已保存
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-RM246-28723477,2016-03-01,W1,地域科学技術指標2016,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM246-28723477.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM246-28723477.txt,http://hdl.handle.net/11035/3127,官方仓储PDF代理全文已保存
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-RM246-28723477,2016-03-01,W1,地域科学技術指標2016,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM246-28723477.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM246-28723477.txt,http://hdl.handle.net/11035/3127,官方仓储PDF代理全文已保存
科技创新政策与研究体系,科技创新政策与能力基线,C-NISTEP-RM247-90849ED3,2016-03-01,W1,知的生産活動の集積傾向に関する分析報告,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM247-90849ED3.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM247-90849ED3.txt,http://hdl.handle.net/11035/3135,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-RM248-9E4E5AB8,2016-03-01,W1,第 10 回科学技術予測調査 科学技術予測に資する将来社会ビジョンの検討～2013 年度実施ワークショップの記録～,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM248-9E4E5AB8.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM248-9E4E5AB8.txt,http://hdl.handle.net/11035/3142,官方PDF已保存并校验
关键技术、专利与产业竞争力,科技创新政策与能力基线,C-NISTEP-RM248-9E4E5AB8,2016-03-01,W1,第 10 回科学技術予測調査 科学技術予測に資する将来社会ビジョンの検討～2013 年度実施ワークショップの記録～,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM248-9E4E5AB8.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM248-9E4E5AB8.txt,http://hdl.handle.net/11035/3142,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-RM248-9E4E5AB8,2016-03-01,W1,第 10 回科学技術予測調査 科学技術予測に資する将来社会ビジョンの検討～2013 年度実施ワークショップの記録～,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM248-9E4E5AB8.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM248-9E4E5AB8.txt,http://hdl.handle.net/11035/3142,官方PDF已保存并校验
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-RM248-9E4E5AB8,2016-03-01,W1,第 10 回科学技術予測調査 科学技術予測に資する将来社会ビジョンの検討～2013 年度実施ワークショップの記録～,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM248-9E4E5AB8.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM248-9E4E5AB8.txt,http://hdl.handle.net/11035/3142,官方PDF已保存并校验
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-RM248-9E4E5AB8,2016-03-01,W1,第 10 回科学技術予測調査 科学技術予測に資する将来社会ビジョンの検討～2013 年度実施ワークショップの記録～,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM248-9E4E5AB8.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM248-9E4E5AB8.txt,http://hdl.handle.net/11035/3142,官方PDF已保存并校验
科技前瞻、新兴议题与社会,科技创新政策与能力基线,C-NISTEP-RM248-9E4E5AB8,2016-03-01,W1,第 10 回科学技術予測調査 科学技術予測に資する将来社会ビジョンの検討～2013 年度実施ワークショップの記録～,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM248-9E4E5AB8.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM248-9E4E5AB8.txt,http://hdl.handle.net/11035/3142,官方PDF已保存并校验
开放科学、研究诚信与治理,科技创新政策与能力基线,C-NISTEP-RM248-9E4E5AB8,2016-03-01,W1,第 10 回科学技術予測調査 科学技術予測に資する将来社会ビジョンの検討～2013 年度実施ワークショップの記録～,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM248-9E4E5AB8.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM248-9E4E5AB8.txt,http://hdl.handle.net/11035/3142,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-RM249-3DD147A2,2016-04-01,W1,意匠権及び商標権に関するデータベースの構築,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,http://hdl.handle.net/11035/3136,官方仓储PDF代理全文已保存
关键技术、专利与产业竞争力,科技创新政策与能力基线,C-NISTEP-RM249-3DD147A2,2016-04-01,W1,意匠権及び商標権に関するデータベースの構築,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,http://hdl.handle.net/11035/3136,官方仓储PDF代理全文已保存
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-RM249-3DD147A2,2016-04-01,W1,意匠権及び商標権に関するデータベースの構築,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,http://hdl.handle.net/11035/3136,官方仓储PDF代理全文已保存
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-RM249-3DD147A2,2016-04-01,W1,意匠権及び商標権に関するデータベースの構築,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,http://hdl.handle.net/11035/3136,官方仓储PDF代理全文已保存
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-RM249-3DD147A2,2016-04-01,W1,意匠権及び商標権に関するデータベースの構築,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,http://hdl.handle.net/11035/3136,官方仓储PDF代理全文已保存
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-RM249-3DD147A2,2016-04-01,W1,意匠権及び商標権に関するデータベースの構築,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM249-3DD147A2.txt,http://hdl.handle.net/11035/3136,官方仓储PDF代理全文已保存
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-NR168-1C367B14,2016-05-01,W1,民間企業の研究活動に関する調査報告2015,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR168-1C367B14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR168-1C367B14.txt,http://hdl.handle.net/11035/3138,官方PDF已保存并校验
关键技术、专利与产业竞争力,科技创新政策与能力基线,C-NISTEP-NR168-1C367B14,2016-05-01,W1,民間企業の研究活動に関する調査報告2015,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR168-1C367B14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR168-1C367B14.txt,http://hdl.handle.net/11035/3138,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-NR168-1C367B14,2016-05-01,W1,民間企業の研究活動に関する調査報告2015,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR168-1C367B14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR168-1C367B14.txt,http://hdl.handle.net/11035/3138,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-NR168-1C367B14,2016-05-01,W1,民間企業の研究活動に関する調査報告2015,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR168-1C367B14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR168-1C367B14.txt,http://hdl.handle.net/11035/3138,官方PDF已保存并校验
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-NR168-1C367B14,2016-05-01,W1,民間企業の研究活動に関する調査報告2015,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR168-1C367B14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR168-1C367B14.txt,http://hdl.handle.net/11035/3138,官方PDF已保存并校验
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-NR168-1C367B14,2016-05-01,W1,民間企業の研究活動に関する調査報告2015,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-NR168-1C367B14.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-NR168-1C367B14.txt,http://hdl.handle.net/11035/3138,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-RM250-0AAA1923,2016-05-01,W1,博士人材データベース（JGRAD）を用いた博士課程在籍者・修了者の所属確認とキャリアパス等に関する意識調査,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM250-0AAA1923.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM250-0AAA1923.txt,http://hdl.handle.net/11035/3139,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-RM250-0AAA1923,2016-05-01,W1,博士人材データベース（JGRAD）を用いた博士課程在籍者・修了者の所属確認とキャリアパス等に関する意識調査,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM250-0AAA1923.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM250-0AAA1923.txt,http://hdl.handle.net/11035/3139,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-RM250-0AAA1923,2016-05-01,W1,博士人材データベース（JGRAD）を用いた博士課程在籍者・修了者の所属確認とキャリアパス等に関する意識調査,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM250-0AAA1923.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM250-0AAA1923.txt,http://hdl.handle.net/11035/3139,官方PDF已保存并校验
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-RM250-0AAA1923,2016-05-01,W1,博士人材データベース（JGRAD）を用いた博士課程在籍者・修了者の所属確認とキャリアパス等に関する意識調査,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM250-0AAA1923.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM250-0AAA1923.txt,http://hdl.handle.net/11035/3139,官方PDF已保存并校验
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-RM250-0AAA1923,2016-05-01,W1,博士人材データベース（JGRAD）を用いた博士課程在籍者・修了者の所属確認とキャリアパス等に関する意識調査,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM250-0AAA1923.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM250-0AAA1923.txt,http://hdl.handle.net/11035/3139,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-DP136-03FEB8AD,2016-06-01,W1,製品市場の効率性と全要素生産性―日韓企業の比較研究-,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP136-03FEB8AD.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP136-03FEB8AD.txt,http://hdl.handle.net/11035/3140,官方仓储PDF代理全文已保存
