报告ID,机构ID,发布日期,报告名称,官方落地页,最终落地页,直接下载地址,本地资产,资产类型,字节数,SHA256,本地状态,错误或限制,获取日期
L-EB29861643,cset,2026-03-02,"Implementation Opinions on the \""AI + Manufacturing\"" Special Initiative",https://cset.georgetown.edu/publication/china-ai-plus-manufacturing-initiative-opinions/,https://cset.georgetown.edu/publication/china-ai-plus-manufacturing-initiative-opinions/,https://cset.georgetown.edu/wp-content/uploads/t0667_ai_manufacturing_opinions_EN.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-EB29861643.pdf,PDF,557083,14be583fbd1ba3580743a43847d5b1f96b01ecd29d04072e61c47f80a53b534a,官方PDF已获取,,2026-08-22
S-CSIS-2026-01,csis,2026-03-02,The Power of Innovation: The Strategic Value of China’s High-Tech Drive,https://www.csis.org/analysis/power-innovation-strategic-value-chinas-high-tech-drive,https://www.csis.org/analysis/power-innovation-strategic-value-chinas-high-tech-drive,https://csis-website-prod.s3.amazonaws.com/s3fs-public/2026-03/260302_Kennedy_Innovation_Drive.pdf?VersionId=5YpqvRvpo5tBkcubWn8aIE9K0CoIxU16,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\S-CSIS-2026-01.pdf,PDF,3667724,8106844bf2b1bc3e881fea99fa80f98b655c52a4671cf2a56faa408caa030eef,官方PDF与既有资产重复，已关联,,2026-08-22
L-A20CDA80EB,cset,2026-03-10,China National Space Administration Action Plan to Promote the High-Quality and Safe Development of Commercial Spaceflight (2025-2027),https://cset.georgetown.edu/publication/china-commercial-space-plan-2025-2027/,https://cset.georgetown.edu/publication/china-commercial-space-plan-2025-2027/,https://cset.georgetown.edu/wp-content/uploads/t0670_commercial_space_plan_EN.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-A20CDA80EB.pdf,PDF,278654,e2b9d0d0f155f766b153427250147d1d22c9743a94b539203552431e0f689a82,官方PDF已获取,,2026-08-22
L-14F6CCA60D,cnas-tech,2026-03-12,Quantum's Industrial Moment,https://www.cnas.org/publications/reports/quantums-industrial-moment,https://www.cnas.org/publications/reports/quantums-industrial-moment,https://s3.us-east-1.amazonaws.com/files.cnas.org/documents/Quantum-Industrial-Moment-03192026.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-14F6CCA60D.pdf,PDF,6253358,f188485391a91831a89e24632d707a64c51e105b9de60a6afbc3ec03b7e3483d,官方PDF已获取,,2026-08-22
C-OECD-DOI-EE847E5F-EN,oecd-sti,2026-03-23,Building business readiness for quantum computing,https://www.oecd.org/en/publications/building-business-readiness-for-quantum-computing_ee847e5f-en.html,https://www.oecd.org/en/publications/building-business-readiness-for-quantum-computing_ee847e5f-en.html,https://www.oecd.org/content/dam/oecd/en/publications/reports/2026/03/building-business-readiness-for-quantum-computing_ff03d9cf/ee847e5f-en.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-OECD-DOI-EE847E5F-EN.pdf,PDF,4409595,f763c581ee3340c8e9f968a8619c2a92d138ba3f9ad9215e299846cbe9dd22ea,官方PDF已获取,,2026-08-22
L-13509A23A0,stepi,2026-03-31,Impacts of the U.S. Department of Energy’s Designation of South Korea as a Sensitive Country on the Science and Technology Sector and Response Measures,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=139&cateCont=A0509,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=139&cateCont=A0509,https://www.stepi.re.kr/common/report/Download.do?reIdx=139&cateCont=A0509&streFileNm=cc812f81-4ef8-4869-9c89-a14319d5ce7a.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-13509A23A0.pdf,PDF,2769213,b4c651769bd63258653cfcceaf83dad956f1a124fddc2a1e6031c591d728a033,官方PDF已获取,,2026-08-22
L-C8327D6B5D,stepi,2026-04-01,Activation Plan for Data Platforms and Marketplaces to Support Enterprise AI Adoption,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=130&cateCont=A0508,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=130&cateCont=A0508,https://www.stepi.re.kr/common/report/Download.do?reIdx=130&cateCont=A0508&streFileNm=0005a877-9870-488d-b128-9a9d2199f199.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-C8327D6B5D.pdf,PDF,899801,afa87174706af85063dbe90f8eb3f208792aa671cb33ea6887621d0d52beefb2,官方PDF已获取,,2026-08-22
L-24E4C7C33C,cset,2026-04-14,Cybersecurity Law of the People's Republic of China,https://cset.georgetown.edu/publication/china-cybersecurity-law-2025/,https://cset.georgetown.edu/publication/china-cybersecurity-law-2025/,https://cset.georgetown.edu/wp-content/uploads/t0664_cyber_law_2025_EN.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-24E4C7C33C.pdf,PDF,268486,6fcf9fecf87c71cec94b8d11c3c1116f40aa5d04fbe349a5ab11a749ffab94c2,官方PDF已获取,,2026-08-22
L-1A648C347E,stepi,2026-04-20,A Framework for Legislative Impact Assessment For the Science and Technology Innovation Transition,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=131&cateCont=A0508,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=131&cateCont=A0508,https://www.stepi.re.kr/common/report/Download.do?reIdx=131&cateCont=A0508&streFileNm=8d16582b-5b78-439f-bf90-08e8b388310e.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-1A648C347E.pdf,PDF,1006428,12f3b1a84ccd182cd88c412d1f18970d7789f0a6d508d2a591ea616e0b340fee,官方PDF已获取,,2026-08-22
L-A3E18F59E6,stepi,2026-04-22,Issues and Implications on the CETs Information Protection in Domestic and Overseas Laws of Emerging Security Fields,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=132&cateCont=A0508,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=132&cateCont=A0508,https://www.stepi.re.kr/common/report/Download.do?reIdx=132&cateCont=A0508&streFileNm=d909f76f-a92c-44bd-ae1e-f1918ab2b093.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-A3E18F59E6.pdf,PDF,816550,66785b43e45aa8126cd029473610b9c99659f677b16e04284d12b2cff2fec8e7,官方PDF已获取,,2026-08-22
L-55A19317A3,stepi,2026-04-24,Inclusive Innovation Diplomacy in a Transformative Era: Co-Creating Innovation Partnerships with the Global South,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=133&cateCont=A0508,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=133&cateCont=A0508,https://www.stepi.re.kr/common/report/Download.do?reIdx=133&cateCont=A0508&streFileNm=44f6b9d7-8681-4a45-af1d-527a3aa6a0d9.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-55A19317A3.pdf,PDF,794638,f09b8991331e7ef44f3b00996fa3d0fb3542859ba7e913b8f937ba7f7948968b,官方PDF已获取,,2026-08-22
L-81D549967F,stepi,2026-04-27,Role and Challenges of Small Businesses from the Perspective of Transformative Innovation Policy,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=134&cateCont=A0508,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=134&cateCont=A0508,https://www.stepi.re.kr/common/report/Download.do?reIdx=134&cateCont=A0508&streFileNm=8dab375d-41d5-47fe-a999-c795d841a5b0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-81D549967F.pdf,PDF,678894,a90c4e459c045b3dd54c8c2570b9be2465487829214c64ce5539777b03ebe834,官方PDF已获取,,2026-08-22
L-FC776FEDD0,rand,2026-04-27,The AGI Rideout Strategy for Reducing Strategic Risk and Promoting Stability in the Transition to Artificial General Intelligence,https://www.rand.org/pubs/perspectives/PEA4347-1.html,https://www.rand.org/pubs/perspectives/PEA4347-1.html,https://www.rand.org/content/dam/rand/pubs/perspectives/PEA4300/PEA4347-1/RAND_PEA4347-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-FC776FEDD0.pdf,PDF,345079,fc4dcc726b0353ab3fa17a4452069bb8e09a9cf6cdb3fcb20b002cb044832105,官方PDF已获取,,2026-08-22
L-47B97A6326,stanford-hai,2026-04-28,Research and Development | The 2026 AI Index Report,https://hai.stanford.edu/ai-index/2026-ai-index-report/research-and-development,https://hai.stanford.edu/ai-index/2026-ai-index-report/research-and-development,https://hai.stanford.edu/assets/files/ai_index_report_2026_chapter_1_research_development.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-47B97A6326.pdf,PDF,3783115,eabdb4457a3031bc829363839080916072628ba26fab2c2ead2bdf25eee3cf8a,官方PDF已获取,,2026-08-22
L-9DC9B61710,stanford-hai,2026-04-28,Technical Performance | The 2026 AI Index Report,https://hai.stanford.edu/ai-index/2026-ai-index-report/technical-performance,https://hai.stanford.edu/ai-index/2026-ai-index-report/technical-performance,https://hai.stanford.edu/assets/files/ai_index_report_2026_chapter_2_technical.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-9DC9B61710.pdf,PDF,4122417,4d75743200f519ef0652488a5b37804bd06258816ddb26f70820c26c66b739cf,官方PDF已获取,,2026-08-22
L-6AD2965D20,merics,2026-04-30,Embodied AI: China’s ambitious path to transform its robotics industry,https://merics.org/en/report/embodied-ai-chinas-ambitious-path-transform-its-robotics-industry,https://merics.org/en/report/embodied-ai-chinas-ambitious-path-transform-its-robotics-industry,https://merics.org/sites/default/files/2026-04/MER-RZ-Report-Embodied-AI-260422-Web.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-6AD2965D20.pdf,PDF,949697,76097a308a9a8fb5c8f348456a201b8966530c2d68464bf27e4f12dd9ebbe583,官方PDF已获取,,2026-08-22
L-82FD6B86FD,orf-america,2026-04-30,"Greening Steel in a Fragmented World: Aligning Markets, Technology, and Finance",https://orfamerica.org/newresearch/greening-steel-in-a-fragmented-world-aligning-markets-technology-and-finance,https://orfamerica.org/newresearch/greening-steel-in-a-fragmented-world-aligning-markets-technology-and-finance,https://static1.squarespace.com/static/5ca0ec9b809d8e4c67c27b3a/t/69f389bbb8133e0b777a4159/1777568187497/Greening+Steel+SR10_digital+%281%29.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-82FD6B86FD.pdf,PDF,1555532,9fe4aab27f31a3581c32206f764a5ba984eb9b8e1fd07340fdc429ef2f3576df,官方PDF已获取,,2026-08-22
C-ITIF-2026-HAMILTON-INDEX-2026-CHINAS-DOMINANCE-IN-ADVANCED-INDUSTRIES-IS-GROWING,itif,2026-05-06,"The Hamilton Index, 2026: China’s Dominance in Advanced Industries Is Growing",https://itif.org/publications/2026/05/06/hamilton-index-2026-chinas-dominance-in-advanced-industries-is-growing/,https://itif.org/publications/2026/05/06/hamilton-index-2026-chinas-dominance-in-advanced-industries-is-growing/,https://cdn.sanity.io/files/03hnmfyj/production/b2c0ec1f733aa71ca2b9c76f9df753917dc191b4.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-ITIF-2026-HAMILTON-INDEX-2026-CHINAS-DOMINANCE-IN-ADVANCED-INDUSTRIES-IS-GROWING.pdf,PDF,1402091,4e389fdc517edeb70fe480f9a34dac666edad39167284d69d6b540a667aac574,官方PDF已获取,,2026-08-22
L-69CC5834D1,cnas-tech,2026-05-07,American AI Companies Can’t Get Enough Chips,https://www.cnas.org/publications/reports/american-ai-companies-cant-get-enough-chips,https://www.cnas.org/publications/reports/american-ai-companies-cant-get-enough-chips,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\L-69CC5834D1.txt,官方网页,200614,43f01c8840c81a93ec56dda8d04f4cbc5a25a2fc65e5bd6eeab41fb67a10b564,无独立PDF，已保存官方网页,,2026-08-22
L-CC15B043FB,rusi,2026-05-12,Developing a Framework for Secure Third-Party Access to Frontier AI,https://www.rusi.org/explore-our-research/publications/research-papers/developing-framework-secure-third-party-access-frontier-ai,https://www.rusi.org/explore-our-research/publications/research-papers/developing-framework-secure-third-party-access-frontier-ai,https://static.rusi.org/secure-third-party-access-to-frontier-ai-2026-final.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-CC15B043FB.pdf,PDF,1562144,afdaebe67b576f71cc078b891fe96737b4ffb1ee74c340a432fed0287d50b45d,官方PDF已获取,,2026-08-22
L-13E58B9C97,cnas-tech,2026-05-26,The Entanglement Edge,https://www.cnas.org/publications/reports/the-entanglement-edge,https://www.cnas.org/publications/reports/the-entanglement-edge,https://s3.us-east-1.amazonaws.com/files.cnas.org/documents/CNAS_Quantum-report_V5.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-13E58B9C97.pdf,PDF,4218585,48959dff660b5a21ca9eac813692f61c97daa5736147bdf0de5eb218eb69ca7f,官方PDF已获取,,2026-08-22
L-A22DE70ABF,nistep,2026-06-08,Digest of Japanese Science and Technology Indicators 2025,https://www.nistep.go.jp/en/?p=5827,https://www.nistep.go.jp/en/?p=5827,https://www.nistep.go.jp/en/wp-content/uploads/NISTEP-RM349-SummaryE.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\S-NISTEP-2025-01.pdf,PDF,8297866,74d11da73998b09f58e48ec190235d441a7c9a8663f3370980d51f49fcad612c,官方PDF与既有资产重复，已关联,,2026-08-22
L-C1FF3B08B7,rusi,2026-06-10,China and Rare Earth Supply Chains,https://www.rusi.org/explore-our-research/publications/research-papers/china-and-rare-earth-supply-chains,https://www.rusi.org/explore-our-research/publications/research-papers/china-and-rare-earth-supply-chains,https://static.rusi.org/china-and-rare-earths-supply-chain-june-2026-sanderson-research-paper.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-C1FF3B08B7.pdf,PDF,2734280,bbc502f03f64f45a161f57d5c349066d8f02e014ef84d4776be62fdf546202c2,官方PDF已获取,,2026-08-22
L-6C54E9DD6F,rand,2026-06-11,China’s Techno-Industrial Strategy in the Xi Era: Producing Under Pressure,https://www.rand.org/pubs/research_reports/RRA4012-1.html,https://www.rand.org/pubs/research_reports/RRA4012-1.html,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA4000/RRA4012-1/RAND_RRA4012-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-6C54E9DD6F.pdf,PDF,935654,38fba5344963e169f91bb16f44d0803030bb0f8f384b02d4414d8c9a8b3c2521,官方PDF已获取,,2026-08-22
L-67055111A5,rand,2026-06-15,Verifiable Audit Trails for AI-Enabled Biological Design Tools: A Proposal for Verifiable Biodesign Logging,https://www.rand.org/pubs/perspectives/PEA4613-1.html,https://www.rand.org/pubs/perspectives/PEA4613-1.html,https://www.rand.org/content/dam/rand/pubs/perspectives/PEA4600/PEA4613-1/RAND_PEA4613-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-67055111A5.pdf,PDF,349584,a8fed8e1edad2050a3d8830ffd01ad647ee122f684cce48a66b6fc11d0c3c5a3,官方PDF已获取,,2026-08-22
L-04B1226C51,rand,2026-06-18,The People’s Liberation Army Navy’s Approach to Maintenance Management: Cooking Dumplings in a Teapot,https://www.rand.org/pubs/research_reports/RRA3368-1.html,https://www.rand.org/pubs/research_reports/RRA3368-1.html,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA3300/RRA3368-1/RAND_RRA3368-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-04B1226C51.pdf,PDF,868998,6ef498b7a309d143b39524565b1a8ae4de5473fafd8bae9d8f48278f1dcf124d,官方PDF已获取,,2026-08-22
L-28B5037DEB,rand,2026-06-24,Looking Beyond the Government’s Regulatory Toolkit: Early Findings on How Business and Civil Society Actors Can Help Manage and Mitigate Transformative Artificial Intelligence Risks and Impacts,https://www.rand.org/pubs/research_reports/RRA4522-1.html,https://www.rand.org/pubs/research_reports/RRA4522-1.html,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA4500/RRA4522-1/RAND_RRA4522-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-28B5037DEB.pdf,PDF,368781,65cbea3241959d93de04612b36d702ac76fa976076cce8bbb73f46835aca1958,官方PDF已获取,,2026-08-22
L-2782D5B7C3,rand,2026-06-25,"Supply Chain, Energy, and AI Nexus: Evaluating AI Energy Supply Chain Vulnerabilities",https://www.rand.org/pubs/research_reports/RRA4707-1.html,https://www.rand.org/pubs/research_reports/RRA4707-1.html,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA4700/RRA4707-1/RAND_RRA4707-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-2782D5B7C3.pdf,PDF,4619784,45cc0cf52ac8af85fc2e035d2bb2119c320cdda1406237c91c54c911c1de71fe,官方PDF已获取,,2026-08-22
L-C21C25F924,rand,2026-06-25,AI agents put offensive cyber within reach of novices: Comparing the performance of AI agents to humans in offensive cyber operations,https://www.rand.org/pubs/research_reports/RRA3892-2.html,https://www.rand.org/pubs/research_reports/RRA3892-2.html,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA3800/RRA3892-2/RAND_RRA3892-2.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-C21C25F924.pdf,PDF,1506139,3ee9ee2db5dd34bf6319c5f8a72849840d89bcdd4000e1f5af312ed76e726f77,官方PDF已获取,,2026-08-22
L-F4029D6EB2,rand,2026-06-25,Can LLM Agents Select and Engage with Biological Tools? An Initial Biosecurity Assessment,https://www.rand.org/pubs/research_reports/RRA4741-1.html,https://www.rand.org/pubs/research_reports/RRA4741-1.html,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA4700/RRA4741-1/RAND_RRA4741-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-F4029D6EB2.pdf,PDF,2632596,c6a57f88bc769a27131587e71fe863eb4b338238faea0b7bdfca7fc65b569ce5,官方PDF已获取,,2026-08-22
L-26E983EA99,orf-america,2026-06-29,Recasting EU-Global South Energy Cooperation: Mutually Beneficial Clean Trade and Investment Partnerships,https://orfamerica.org/newresearch/recasting-eu-global-south-energy-cooperation-mutually-beneficial-clean-trade-and-investment-partnerships,https://orfamerica.org/newresearch/recasting-eu-global-south-energy-cooperation-mutually-beneficial-clean-trade-and-investment-partnerships,https://static1.squarespace.com/static/5ca0ec9b809d8e4c67c27b3a/t/6a43d60edbdf91479c049bd9/1782830606406/CTIPs+SR11_DIGITAL.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-26E983EA99.pdf,PDF,4942118,8fbcda07e00d236aa40626c1dbd1c6d311073ec178d1189d33727c366ffe2ad7,官方PDF已获取,,2026-08-22
L-8DEB7D8A37,stanford-hai,2026-06-29,Economy | The 2026 AI Index Report,https://hai.stanford.edu/ai-index/2026-ai-index-report/economy,https://hai.stanford.edu/ai-index/2026-ai-index-report/economy,https://hai.stanford.edu/assets/files/ai_index_report_2026_chapter_4_economy.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-8DEB7D8A37.pdf,PDF,6450805,6654b484b0c20213ead6ed8388f3145928c2dde9bca86e16a5b7efe9a00d8269,官方PDF已获取,,2026-08-22
L-B803B237C3,bruegel,2026-06-29,To what extent can green infrastructure investment mitigate China’s clean-energy overcapacity?,https://www.bruegel.org/working-paper/what-extent-can-green-infrastructure-investment-mitigate-chinas-clean-energy,https://www.bruegel.org/working-paper/what-extent-can-green-infrastructure-investment-mitigate-chinas-clean-energy,https://www.bruegel.org/sites/default/files/2026-06/WP%2015%202026_0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-B803B237C3.pdf,PDF,530981,8d09f129515eb0e0149354b1ec90b15d2e519e1fa1076d49124132f7ef5c2f92,官方PDF已获取,,2026-08-22
L-168021577D,stepi,2026-06-30,From Agenda Following to Agenda Leadership: A Post-2030 Global STI Agenda Strategy (Year 2) and Agenda-Setting Framework,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=140&cateCont=A0509,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=140&cateCont=A0509,https://www.stepi.re.kr/common/report/Download.do?reIdx=140&cateCont=A0509&streFileNm=8a004f32-ba86-4a3b-baf6-133028c6ed4e.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-168021577D.pdf,PDF,2087204,702cd0f07a70d80f555c61ac7fe31e0ba8d7c718230913499d6eaf4e4630ef9e,官方PDF已获取,,2026-08-22
L-6107A40D28,merics,2026-06-30,Ireland: Interlocking factors shape the approach to China in science-tech innovation,https://merics.org/en/report/ireland-interlocking-factors-shape-approach-china-science-tech-innovation,https://merics.org/en/report/ireland-interlocking-factors-shape-approach-china-science-tech-innovation,https://merics.org/sites/default/files/2026-07/MERICS%2BETNC_Report_2026_WEB%20%281%29.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-6107A40D28.pdf,PDF,4138991,93d3bece83a7e8e7276904615a74e57de10b5011d813a0de36a48e36acf49199,官方PDF已获取,,2026-08-22
L-A5F166E167,merics,2026-06-30,"EU: Shepherded by Brussels, Europe awakens to Chinese technology",https://merics.org/en/report/eu-shepherded-brussels-europe-awakens-chinese-technology,https://merics.org/en/report/eu-shepherded-brussels-europe-awakens-chinese-technology,https://merics.org/sites/default/files/2026-07/MERICS%2BETNC_Report_2026_WEB%20%281%29.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-6107A40D28.pdf,PDF,4138991,93d3bece83a7e8e7276904615a74e57de10b5011d813a0de36a48e36acf49199,官方PDF与既有资产重复，已关联,,2026-08-22
L-3D566E82C2,rand,2026-07-01,Insights from table-top exercises in Europe on AI safety and cyber misuse,https://www.rand.org/pubs/research_reports/RRA5082-1.html,https://www.rand.org/pubs/research_reports/RRA5082-1.html,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA5000/RRA5082-1/RAND_RRA5082-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-3D566E82C2.pdf,PDF,683522,8ca355e7c5d5ad73b9e0dd80edd6fadfeadd79eab8e7074c329568617e13c4f0,官方PDF已获取,,2026-08-22
L-A9563569F7,stanford-hai,2026-07-01,Human-Centered Large Language Models,https://hai.stanford.edu/industry/human-centered-large-language-models,https://hai.stanford.edu/industry/human-centered-large-language-models,https://hai.stanford.edu/assets/files/hai_industry_report_llms_2026.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-A9563569F7.pdf,PDF,487355,3fbeea489d53b2a4987277167d3002a79fa2c93900673bd197e1915a9a0cc945,官方PDF已获取,,2026-08-22
L-ECBAFC4C06,csis,2026-07-01,Fortress North America: Mexico’s Role in Securing the Region’s Economic Future,https://www.csis.org/analysis/fortress-north-america-mexicos-role-securing-regions-economic-future,https://www.csis.org/analysis/fortress-north-america-mexicos-role-securing-regions-economic-future,https://csis-website-prod.s3.amazonaws.com/s3fs-public/2026-07/260701_Bitar_Fortress_America.pdf?VersionId=8.2eJ34XbCp5LosprArTpN76xfMc3jbD,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-ECBAFC4C06.pdf,PDF,378425,dc794eda75d133075a5e2f6a4b5646f96fefae0c50d9e16e42ffd1287dadee3d,官方PDF已获取,,2026-08-22
L-3B3576E3ED,rand,2026-07-07,The Transatlantic Artificial Intelligence Calculus: U.S.–European Union and Member State AI Cooperation in an Era of Strategic Competition,https://www.rand.org/pubs/research_reports/RRA4754-1.html,https://www.rand.org/pubs/research_reports/RRA4754-1.html,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA4700/RRA4754-1/RAND_RRA4754-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-3B3576E3ED.pdf,PDF,632538,cbcd3f1bbf7ba7d16bacaf8476b1ae8cbaf2d1dc701dd006f10856f86d2bac2c,官方PDF已获取,,2026-08-22
L-BFBC56C9FF,rand,2026-07-08,Private Industry Approaches to Network and Security Operations Centers: Best Practices for the Department of the Air Force,https://www.rand.org/pubs/perspectives/PEA3801-1.html,https://www.rand.org/pubs/perspectives/PEA3801-1.html,https://www.rand.org/content/dam/rand/pubs/perspectives/PEA3800/PEA3801-1/RAND_PEA3801-1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-BFBC56C9FF.pdf,PDF,499428,fe87e5b1b24284148b45f90cfb3ef49c37d670ab8949bf0bf6573047e5862d75,官方PDF已获取,,2026-08-22
