主题标签,科技关联层级,报告ID,发布日期,观察窗,报告名称,资料角色,本地原始资产,本地文本,官方落地页,本地状态
中国科技与国际比较,科技创新政策与能力基线,C-STEPI-A0204-22,2018-12-30,W1,[Fellowship] 융합지향 조직 구축을 위한 융합인재 측정 도구 개발 및 육성 정책,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-22.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-22.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=22,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0204-22,2018-12-30,W1,[Fellowship] 융합지향 조직 구축을 위한 융합인재 측정 도구 개발 및 육성 정책,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-22.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-22.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=22,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0204-22,2018-12-30,W1,[Fellowship] 융합지향 조직 구축을 위한 융합인재 측정 도구 개발 및 육성 정책,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-22.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-22.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=22,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0204-22,2018-12-30,W1,[Fellowship] 융합지향 조직 구축을 위한 융합인재 측정 도구 개발 및 육성 정책,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-22.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-22.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=22,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0204-22,2018-12-30,W1,[Fellowship] 융합지향 조직 구축을 위한 융합인재 측정 도구 개발 및 육성 정책,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-22.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-22.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=22,官方PDF已保存并校验
中国科技与国际比较,科技创新政策与能力基线,C-STEPI-A0204-23,2018-12-30,W1,"[Fellowship] ICT 분야 기업 R&D에 대한 정부 지원의 효과성 분석 - 지원 수혜 여부, 지원 규모, 사업 참여 방식에 따른 경영 성과를 중심으로 -",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-23.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-23.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=23,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0204-23,2018-12-30,W1,"[Fellowship] ICT 분야 기업 R&D에 대한 정부 지원의 효과성 분석 - 지원 수혜 여부, 지원 규모, 사업 참여 방식에 따른 경영 성과를 중심으로 -",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-23.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-23.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=23,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0204-23,2018-12-30,W1,"[Fellowship] ICT 분야 기업 R&D에 대한 정부 지원의 효과성 분석 - 지원 수혜 여부, 지원 규모, 사업 참여 방식에 따른 경영 성과를 중심으로 -",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-23.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-23.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=23,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0204-23,2018-12-30,W1,"[Fellowship] ICT 분야 기업 R&D에 대한 정부 지원의 효과성 분석 - 지원 수혜 여부, 지원 규모, 사업 참여 방식에 따른 경영 성과를 중심으로 -",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-23.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-23.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=23,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0204-23,2018-12-30,W1,"[Fellowship] ICT 분야 기업 R&D에 대한 정부 지원의 효과성 분석 - 지원 수혜 여부, 지원 규모, 사업 참여 방식에 따른 경영 성과를 중심으로 -",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-23.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-23.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=23,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0204-24,2018-12-30,W1,[Fellowship] 기업가적 대학육성을 위한 정부 지원사업의 효과 분석 - 창업선도대학 육성사업을 중심으로 -,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-24.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-24.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=24,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0204-24,2018-12-30,W1,[Fellowship] 기업가적 대학육성을 위한 정부 지원사업의 효과 분석 - 창업선도대학 육성사업을 중심으로 -,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-24.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-24.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=24,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0204-24,2018-12-30,W1,[Fellowship] 기업가적 대학육성을 위한 정부 지원사업의 효과 분석 - 창업선도대학 육성사업을 중심으로 -,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-24.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-24.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=24,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0204-24,2018-12-30,W1,[Fellowship] 기업가적 대학육성을 위한 정부 지원사업의 효과 분석 - 창업선도대학 육성사업을 중심으로 -,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-24.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-24.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=24,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0204-25,2018-12-30,W1,[Fellowship] R&D 투자와 인적자본 확충 통한 성장잠재력 확대 정책실험 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-25.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-25.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=25,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0204-25,2018-12-30,W1,[Fellowship] R&D 투자와 인적자본 확충 통한 성장잠재력 확대 정책실험 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-25.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-25.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=25,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0204-25,2018-12-30,W1,[Fellowship] R&D 투자와 인적자본 확충 통한 성장잠재력 확대 정책실험 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-25.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-25.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=25,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0204-25,2018-12-30,W1,[Fellowship] R&D 투자와 인적자본 확충 통한 성장잠재력 확대 정책실험 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-25.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-25.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=25,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0204-27,2019-12-27,W2,[Fellowship] 과학기술 연구의 ‘이해 충돌’ 문제와 연구진실성 –가습기 살균제 독성실험 사례를 중심으로,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-27.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-27.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=27,官方PDF已保存并校验
生命科学、生物技术与健康,科技创新政策与能力基线,C-STEPI-A0204-27,2019-12-27,W2,[Fellowship] 과학기술 연구의 ‘이해 충돌’ 문제와 연구진실성 –가습기 살균제 독성실험 사례를 중심으로,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-27.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-27.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=27,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0204-27,2019-12-27,W2,[Fellowship] 과학기술 연구의 ‘이해 충돌’ 문제와 연구진실성 –가습기 살균제 독성실험 사례를 중심으로,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-27.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-27.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=27,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0204-27,2019-12-27,W2,[Fellowship] 과학기술 연구의 ‘이해 충돌’ 문제와 연구진실성 –가습기 살균제 독성실험 사례를 중심으로,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-27.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-27.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=27,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0204-27,2019-12-27,W2,[Fellowship] 과학기술 연구의 ‘이해 충돌’ 문제와 연구진실성 –가습기 살균제 독성실험 사례를 중심으로,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-27.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-27.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=27,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0204-28,2019-12-27,W2,[Fellowship] 분포관점에서 살펴본 국내 산업생태계의 진화양상 및 과학기술혁신정책의 역할 - 기업성장률 분포를 중심으로 -,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-28.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-28.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=28,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0204-28,2019-12-27,W2,[Fellowship] 분포관점에서 살펴본 국내 산업생태계의 진화양상 및 과학기술혁신정책의 역할 - 기업성장률 분포를 중심으로 -,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-28.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-28.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=28,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0204-28,2019-12-27,W2,[Fellowship] 분포관점에서 살펴본 국내 산업생태계의 진화양상 및 과학기술혁신정책의 역할 - 기업성장률 분포를 중심으로 -,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-28.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-28.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=28,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0204-28,2019-12-27,W2,[Fellowship] 분포관점에서 살펴본 국내 산업생태계의 진화양상 및 과학기술혁신정책의 역할 - 기업성장률 분포를 중심으로 -,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-28.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-28.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=28,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0204-29,2019-12-27,W2,[Fellowship] 공공기술 기반 창업 활성화를 위한 지원제도 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0204-29.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0204-29.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=29,官方PDF已保存并校验
